"","label","species","plant_number","leaf_number","area","std_dev","x","y","xm","ym","perim","bx","by","width","height","major","minor","angle","circ","feret","feret_x","feret_y","feret_angle","min_feret","ar","round","solidity","x_1"
"157","MALLAU_P1_R1_W_00001.jpg","MALLAU",1,2,24.434210212,8.181831616,12.538159673,9.736270746,12.537035414,9.735646249,29.256189374,6.428949211,7.749330512,10.841469469,3.918959197,8.996082314,3.458238998,176.79519353,0.358734093,10.853678104,1524,2375,177.282162833,3.715562315,2.601347772,0.384416113,0.866535882,11
"158","MALLAU_P1_R1_W_00001.jpg","MALLAU",1,3,17.040182333,6.980035875,15.406460002,15.268765574,15.407110925,15.268916688,23.985421577,10.56726888,13.621441602,9.192047461,3.10901284,7.885770227,2.751314503,177.551704187,0.372211159,9.201529773,2505,3699,177.39863054,3.097028022,2.866182771,0.348896103,0.875186909,12
"159","MALLAU_P1_R1_W_00001.jpg","MALLAU",1,4,18.410702326,8.351874413,9.261801389,19.457125677,9.262519342,19.456528594,26.854526095,3.408524253,17.856786095,10.43227782,3.366339547,8.540469372,2.74472435,11.114608842,0.320808033,10.549019393,808,4836,8.531898542,3.04253779,3.111594566,0.32137863,0.86549123,13
"160","MALLAU_P1_R1_W_00001.jpg","MALLAU",1,5,14.793643543,11.34928344,15.755812241,24.653706848,15.756216638,24.654009874,23.134459573,10.541958056,23.256428477,9.023308636,2.923400133,7.132574085,2.640821076,174.405776093,0.347349195,9.041797519,2499,5552,176.335290027,2.74497887,2.700892593,0.37024797,0.854253702,14
"161","MALLAU_P2_R1_W_00002.jpg","MALLAU",2,1,12.901679976,15.327764283,14.935253888,3.257483485,14.936628284,3.256491821,21.917480411,10.141203348,1.759102245,8.031968043,2.876996956,6.138713253,2.67595642,177.112784646,0.337500853,8.04660525,2404,975,3.456417944,2.86958723,2.294025869,0.435914875,0.811561383,15
"162","MALLAU_P2_R1_W_00002.jpg","MALLAU",2,2,18.7287434,17.268888926,8.22454302,7.38714276,8.224501276,7.387053703,28.196223148,2.374998954,5.197155792,10.381656173,3.859900609,7.940450161,3.003126553,171.911812738,0.296030614,10.597029919,572,1254,167.446453182,3.330708668,2.644061122,0.378206083,0.816447597,16
"163","MALLAU_P2_R1_W_00002.jpg","MALLAU",2,3,16.33389696,17.846462885,16.039297468,13.20370858,16.041606288,13.204145009,25.625918749,10.077926289,11.360341355,9.744667111,3.480238254,7.406768506,2.807832257,165.572303702,0.312565317,9.899929981,2389,2897,169.839277072,3.070264164,2.637895653,0.379090052,0.802841842,18
"164","MALLAU_P2_R1_W_00002.jpg","MALLAU",2,4,22.288411715,19.048017866,11.424706203,17.005731639,11.423692373,17.006007433,32.945215133,4.501108142,14.131876546,12.57526089,4.4926712,9.607699036,2.953723579,173.926695313,0.258050253,12.829120967,1067,3410,168.582917486,3.319529431,3.252741422,0.307432984,0.790368856,19
"165","MALLAU_P2_R1_W_00002.jpg","MALLAU",2,5,25.232551677,19.792120043,12.971566869,22.048238695,12.973503285,22.048375299,33.200159597,5.39120544,20.387868461,13.515979837,3.3157179,10.488517675,3.06307179,177.454146679,0.287667429,13.549641577,1280,5007,175.48226779,3.290713993,3.424182779,0.292040485,0.844939056,20
"166","MALLAU_P3_R1_W_00002.jpg","MALLAU",3,1,8.468608802,12.044101143,14.955765645,4.087509248,14.954035471,4.086878242,17.237268369,12.064825947,3.003551075,6.428949211,2.286411071,5.244134421,2.056119609,168.648345415,0.358166571,6.645021889,2861,732,165.063896817,2.229484865,2.550500661,0.392079883,0.875097461,21
"167","MALLAU_P3_R1_W_00002.jpg","MALLAU",3,2,10.166939595,12.580600623,10.829531795,8.329151427,10.828557442,8.328847952,17.328348681,7.766204394,7.162963097,6.618780388,2.362343542,5.749716656,2.251406515,179.24567703,0.425486466,6.619124525,1841,1949,179.415742067,2.354892513,2.553833178,0.391568255,0.908905933,23
"168","MALLAU_P3_R1_W_00002.jpg","MALLAU",3,3,6.357653882,18.883382513,15.94950022,13.820840504,15.949964988,13.821174452,14.703787623,13.3345856,12.587916302,5.395423911,2.286411071,4.675680057,1.731259675,14.152200643,0.369528809,5.602797597,3161,3359,15.63726147,1.829527343,2.700738731,0.370269063,0.863800886,24
"169","MALLAU_P3_R1_W_00002.jpg","MALLAU",3,4,6.87059121,8.152203069,10.957896673,19.904617985,10.95718361,19.904856464,15.356593208,9.044400989,17.780853624,3.93583308,3.809278961,4.313295892,2.028126204,46.776797234,0.36611221,5.348571588,2145,5099,43.01845875,2.193666921,2.126739394,0.470203356,0.872149064,25
"170","MALLAU_P3_R1_W_00002.jpg","MALLAU",3,5,5.030768441,11.388554732,14.01979375,22.768586701,14.017709017,22.768522445,12.858096859,11.613449591,21.906517881,5.289962146,1.65785895,4.469316789,1.433188476,9.448186388,0.382376159,5.326184595,2753,5504,6.685976823,1.488863463,3.118443152,0.320672833,0.90952934,26
"171","MALLAU_P4_R1_W_00001.jpg","MALLAU",4,1,28.082624657,27.237677711,14.125076169,2.760036755,14.148783322,2.758630329,28.561041115,8.622553928,0.776198592,10.609453586,4.045513316,9.349178845,3.824497191,1.71931601,0.432612925,10.610863283,2044,827,179.066036226,3.875116159,2.444551108,0.409073059,0.923418158,35
"172","MALLAU_P4_R1_W_00001.jpg","MALLAU",4,2,37.856016896,17.589265814,10.477458753,8.652475357,10.487030854,8.653881192,32.256996004,4.657191554,5.808834031,11.448929237,5.184500381,9.916749135,4.860441366,169.571989569,0.457190229,11.559440821,1104,1935,172.070976146,5.058094016,2.040298069,0.490124465,0.939784846,36
"173","MALLAU_P4_R1_W_00001.jpg","MALLAU",4,3,31.098516052,20.891023453,15.823724533,15.11750854,15.840176836,15.121414445,27.804435889,10.883654176,12.727125832,9.664516169,4.728905555,8.90210007,4.447923536,171.017341201,0.505500225,9.755994699,2583,3384,171.621137493,4.597115473,2.001405824,0.499648791,0.950627791,38
"174","MALLAU_P4_R1_W_00001.jpg","MALLAU",4,4,15.180731135,39.628024678,8.589229634,19.154686413,8.610552454,19.159720367,22.103456833,4.167848963,17.624770211,8.162740632,3.003551075,6.913082499,2.795960731,174.030764801,0.390465038,8.214380542,988,4434,173.572075886,2.910625685,2.47252489,0.404444867,0.9145454,39
"175","MALLAU_P4_R1_W_00001.jpg","MALLAU",4,5,36.58080957,25.914603966,15.261114771,24.240861417,15.273572908,24.245768764,32.485671503,8.854569812,21.522637056,12.111229123,5.214029675,10.21318191,4.560393982,166.827545534,0.435591584,12.409422015,2104,5263,166.974725801,4.723889565,2.23953938,0.446520391,0.911947399,40
"176","MALLAU_P5_R1_W_00001.jpg","MALLAU",5,1,9.383315004,19.010366969,16.68531236,6.394136896,16.684631642,6.392441305,19.775460651,13.95470078,5.239340498,5.602128971,2.303284953,5.179230339,2.306753502,179.866935767,0.301517791,5.602764247,3308,1513,179.137176983,2.275515429,2.245246549,0.445385386,0.943558561,42
"177","MALLAU_P5_R1_W_00001.jpg","MALLAU",5,2,13.519681902,15.465909751,8.752164866,9.279835812,8.748450442,9.278756014,21.596628284,5.669624501,7.60168404,6.530192505,3.218693076,5.629279057,3.057903766,2.789003831,0.364254085,6.557225509,1344,2293,5.204440402,3.207928538,1.840894772,0.543214102,0.931455607,44
"178","MALLAU_P5_R1_W_00001.jpg","MALLAU",5,3,13.548297057,13.663039052,15.87147777,13.735837629,15.868099491,13.735172065,26.525237027,12.524639243,12.073262888,7.504659216,3.2440039,6.578414811,2.622246859,14.087189328,0.241978081,7.623612104,2969,3514,10.1347036,2.763507396,2.508693943,0.39861379,0.890482323,45
"179","MALLAU_P5_R1_W_00001.jpg","MALLAU",5,4,7.356301431,14.586191082,8.081816746,17.740836596,8.080129502,17.739441495,14.769938476,6.264428857,16.16517938,4.661410025,3.134323664,4.29559844,2.180449131,147.029103234,0.423752241,5.073901326,1501,3902,154.542799038,2.122297546,1.970052123,0.507600783,0.893411152,46
"180","MALLAU_P5_R1_W_00001.jpg","MALLAU",5,5,7.400523234,13.808236143,14.760537414,22.48223691,14.758492121,22.481268148,14.219181529,12.541513126,21.383427526,4.821711908,2.214697071,4.426905502,2.12849333,173.416539901,0.459963207,4.91101369,2973,5267,169.056848166,2.15064466,2.079830573,0.480808395,0.921238449,47
"181","MALLAU_P6_R1_W_00001.jpg","MALLAU",6,1,17.736270888,16.35322203,15.726604185,4.660191984,15.726018015,4.66006705,26.289524355,9.719356287,3.096357428,10.546176527,2.965584839,8.388442877,2.692099333,176.803692619,0.322482922,10.553160845,2304,960,177.915353992,2.958507508,3.1159485,0.320929566,0.843266623,48
"182","MALLAU_P6_R1_W_00001.jpg","MALLAU",6,2,11.576841017,16.048464414,6.224015292,10.031108699,6.225711364,10.031235458,20.645514131,1.38365836,8.900972989,8.474907457,2.290629542,6.826995235,2.159089216,179.041105735,0.341309619,8.476587119,328,2349,178.859368638,2.267556574,3.16197922,0.316257613,0.8777781,49
"183","MALLAU_P6_R1_W_00001.jpg","MALLAU",6,3,13.641314105,15.931795436,16.641838713,14.5072822,16.644642352,14.507187537,21.710573258,11.461584649,13.220686894,9.035964048,2.581704014,7.250435825,2.395533314,176.52870704,0.363683411,9.056929669,2717,3404,176.100716485,2.574942547,3.026647879,0.330398527,0.850127537,51
"184","MALLAU_P6_R1_W_00001.jpg","MALLAU",6,4,12.753496895,19.355296971,6.727223219,19.295455939,6.729674108,19.295178901,21.022517265,1.889874834,18.025524919,8.339916397,2.636544132,6.776055188,2.396417404,3.06648589,0.362634993,8.342374142,448,4543,1.390823071,2.577764491,2.82757719,0.353659664,0.876945893,52
"185","MALLAU_P6_R1_W_00001.jpg","MALLAU",6,5,12.651510917,16.25029133,15.673903908,24.656581206,15.675928727,24.656065084,21.589385363,10.529302644,23.256428477,8.938939224,2.632325661,6.899905137,2.334583401,173.067963547,0.341092132,8.999951585,2496,5764,173.324679663,2.617790513,2.955518802,0.338350072,0.851797315,53
"186","MALLAU_P7_R1_W_00001.jpg","MALLAU",7,1,16.100188734,9.806420437,15.829455662,2.574275574,15.830708324,2.5735788,25.464472769,9.681390052,1.286633536,10.588361233,2.590140955,8.37527058,2.447610113,0.487999371,0.312012112,10.588697361,2295,618,179.543469586,2.587379658,3.421815645,0.292242512,0.855302639,55
"187","MALLAU_P7_R1_W_00001.jpg","MALLAU",7,2,19.911592111,12.059211191,7.117914616,5.315085819,7.119589961,5.314804224,28.144996736,0.75932471,3.944270021,11.461584649,2.779972132,9.532161433,2.659651397,178.70090946,0.315873684,11.494800642,180,1098,175.643224672,2.779972132,3.583989031,0.279018711,0.891887766,56
"188","MALLAU_P7_R1_W_00001.jpg","MALLAU",7,3,14.261309127,12.034710942,17.310293313,14.527116064,17.309377643,14.526880388,23.540456324,11.659852768,13.229123835,9.440937227,2.509990013,7.535732028,2.40959507,178.373060505,0.323399618,9.459833576,2764,3350,175.319109628,2.509990013,3.127385229,0.319755939,0.861382824,58
"189","MALLAU_P7_R1_W_00001.jpg","MALLAU",7,4,54.074545667,49.548781431,4.366235989,16.812294616,4.484838336,16.795296313,196.154389723,0,9.352349344,21.531073997,17.704921153,9.218630481,7.468555123,12.947484096,0.01766065,27.840842444,0,2230,140.656840183,16.158950533,1.234325827,0.810158856,0.223796301,57
"190","MALLAU_P7_R1_W_00001.jpg","MALLAU",7,5,28.585827849,12.949076333,15.811696317,20.33962457,15.813171788,20.339548561,34.933578478,7.508877687,18.430498098,14.02219631,3.653195549,10.901631842,3.338638377,176.460221565,0.29435708,14.053434544,1780,4780,176.17906093,3.618561604,3.265292797,0.30625125,0.862277121,59
"191","MALLAU_P8_R1_W_00001.jpg","MALLAU",8,1,12.197885972,12.71692738,16.460325155,4.440002033,16.461809506,4.439833378,21.030911594,11.929834887,3.066828134,7.913850866,2.893870839,6.213082747,2.499698043,13.083247036,0.346559843,8.120966805,2828,1291,12.967847235,2.672142674,2.485533309,0.402328143,0.869895954,60
"192","MALLAU_P8_R1_W_00001.jpg","MALLAU",8,2,12.522208856,11.603271711,5.658754526,7.334965127,5.659360888,7.334976868,20.274379111,1.282415066,5.741338501,7.757767453,2.990895663,6.007095317,2.65415657,169.083038905,0.382820936,7.91156703,304,1573,168.684076124,2.867629588,2.263278431,0.441836933,0.860031447,61
"193","MALLAU_P8_R1_W_00001.jpg","MALLAU",8,3,8.483717176,10.18000513,15.611320728,14.505399583,15.610576001,14.505351653,17.784936948,11.448929237,13.435828895,7.230458627,2.130327658,5.504658533,1.962302317,178.468198665,0.337047714,7.244798037,2714,3356,176.394530769,2.130327658,2.805204113,0.356480299,0.833784125,63
"194","MALLAU_P8_R1_W_00001.jpg","MALLAU",8,4,32.544150827,54.1778507,3.265537126,18.125645107,3.381903834,18.11312036,101.323591344,0,10.563050409,10.29306829,15.089469374,6.654785158,6.226572127,119.135594849,0.03983471,15.107413445,1,2504,93.890699034,10.29306829,1.068771874,0.935653365,0.376897382,62
"195","MALLAU_P8_R1_W_00001.jpg","MALLAU",8,5,7.854682044,12.398867808,15.854810479,25.124686126,15.856467583,25.124673546,16.325315985,12.389648184,23.90185448,6.192714856,2.244226365,4.887172994,2.046355184,176.01596159,0.370352501,6.19659877,2937,5932,177.971297443,2.244226365,2.388233007,0.418719613,0.853160505,64
"196","MALLAU_P9_R1_W_00004.jpg","MALLAU",9,1,15.308449397,9.608025603,14.981144717,1.983405689,14.981963275,1.983198338,20.56357323,10.925838882,0.421847061,7.213584744,3.235566958,6.164499509,3.161866282,4.112632988,0.454929294,7.265050282,2592,651,8.784103132,3.235566958,1.949639536,0.512915327,0.892055945,65
"197","MALLAU_P9_R1_W_00004.jpg","MALLAU",9,2,12.775687877,8.63411031,8.077496934,7.202802347,8.077795385,7.20287671,22.42720406,3.138542134,5.775086266,8.740671105,2.775753662,7.08192619,2.296904907,169.375289984,0.319186039,8.933828417,744,1482,168.063967056,2.578957487,3.083247447,0.324333359,0.832159135,66
"198","MALLAU_P9_R1_W_00004.jpg","MALLAU",9,3,18.843150633,9.736572945,15.745786567,11.851113307,15.745368506,11.851206076,23.349961634,11.32659359,9.980901465,8.145866749,3.627884725,6.974473055,3.439950853,175.413304223,0.434301212,8.198087265,2685,2686,173.529575999,3.619481975,2.027492064,0.49322018,0.906591003,68
"199","MALLAU_P9_R1_W_00004.jpg","MALLAU",9,4,24.261131235,10.120854319,10.680845423,17.943959406,10.683269089,17.944249658,28.716473496,4.922955203,15.840357143,10.601016645,3.906303786,8.730498218,3.538198041,172.124377959,0.369707874,10.711647199,1167,4095,171.758210108,3.869830071,2.467498461,0.405268743,0.876161452,69
"200","MALLAU_P9_R1_W_00004.jpg","MALLAU",9,5,20.882603257,8.682393188,13.845691204,24.031580384,13.846661392,24.031251768,27.274471497,8.28929475,22.218684707,10.234009702,3.58991849,8.181215516,3.249951821,177.629170242,0.352762014,10.235849248,1965,5666,178.913730393,3.519302229,2.5173344,0.397245594,0.868500137,70
"201","MANDEN_P1_R1_W_00001.jpg","MANDEN",1,1,3.044346391,16.779904342,14.786893865,6.069407802,14.786511832,6.067950907,11.67507121,13.933608427,4.332369317,1.805505421,3.695380255,3.522762423,1.100324617,64.550399752,0.2806628,4.034834276,3320,1903,66.329461515,1.146020854,3.201566491,0.312347097,0.933005377,1
"202","MANDEN_P1_R1_W_00001.jpg","MANDEN",1,2,1.930561994,22.258918261,11.522150457,10.119360944,11.523277054,10.122004473,8.123349666,10.415403938,8.580369222,1.877219422,2.725132015,2.725404008,0.90190954,120.624840329,0.367640477,3.246920958,2492,2034,123.070677823,0.979389971,3.021815258,0.330926915,0.887469119,3
"203","MANDEN_P1_R1_W_00001.jpg","MANDEN",1,3,2.798982115,26.950881306,15.228605229,13.176923406,15.229341736,13.177346923,10.189098201,12.91695701,12.541513126,4.243781434,1.337255184,3.64624115,0.977383165,13.623682837,0.33879617,4.379032585,3062,3283,14.277205606,1.016266639,3.730615876,0.268052256,0.916622473,4
"204","MANDEN_P1_R1_W_00001.jpg","MANDEN",1,4,2.313787964,24.763837177,10.756457282,17.437926153,10.756587272,17.438412836,8.534185789,9.145644284,16.468909264,3.075265075,1.72957295,2.946564835,0.999810457,153.902504422,0.399217192,3.416588803,2170,3918,153.688048356,1.052541267,2.947123442,0.339313917,0.930216419,5
"205","MANDEN_P1_R1_W_00001.jpg","MANDEN",1,5,2.422447252,14.782318529,14.987622363,18.976862061,14.987654882,18.977042557,8.294983591,13.684718661,17.945373978,2.307503424,2.311721895,2.682159221,1.149952475,48.09744774,0.442418349,3.120122997,3244,4791,45,1.215880662,2.332408755,0.428741316,0.920504723,6
"206","MANDEN_P2_R1_W_00001.jpg","MANDEN",2,1,2.564419705,18.445547249,15.856700749,6.932727677,15.858557319,6.932567261,8.466908488,14.013759369,6.319268975,3.370558018,1.248667301,2.875104399,1.135652875,8.776622125,0.449520226,3.405894526,3322,1700,8.26057071,1.198030457,2.531675358,0.394995352,0.930679385,9
"207","MANDEN_P2_R1_W_00001.jpg","MANDEN",2,2,2.203384717,21.946295156,10.471879,9.712485945,10.473870105,9.712623633,7.293119955,8.896754518,9.11611499,2.965584839,1.168516359,2.569626166,1.091768363,175.122702571,0.520563224,2.972779915,2109,2288,176.012859339,1.149162341,2.353636771,0.424874395,0.94689186,10
"208","MANDEN_P2_R1_W_00001.jpg","MANDEN",2,3,1.79396378,24.70161301,15.638060492,14.32453114,15.643322163,14.32405155,7.736256292,13.802835838,13.819709721,3.197600723,0.97024824,2.599081463,0.878828024,4.772340519,0.376670698,3.199940061,3272,3403,2.19098631,0.945446407,2.957440356,0.338130234,0.903016025,11
"209","MANDEN_P2_R1_W_00001.jpg","MANDEN",2,4,1.448855759,24.902456624,9.89157667,17.761188283,9.893240926,17.760947426,6.360259661,8.559276869,17.278855621,2.480460719,0.936500476,2.066310485,0.89277021,2.310649573,0.450075448,2.484131229,2029,4243,3.11506476,0.932591388,2.314493093,0.432060049,0.926720164,12
"210","MANDEN_P2_R1_W_00001.jpg","MANDEN",2,5,1.873064752,20.219929071,15.946358466,19.923387313,15.949479543,19.922982929,7.788925085,14.115002663,19.41340175,3.18072684,1.029306829,2.605902203,0.915176367,6.217134323,0.387978448,3.200874206,3346,4756,6.431918283,0.983329124,2.847431703,0.351193674,0.917015159,13
"211","MANDEN_P3_R1_W_00001.jpg","MANDEN",3,1,3.759404942,14.602039719,17.778939162,3.808890933,17.779545245,3.808732352,10.130844956,15.650525966,2.940274016,3.79662355,1.687388244,3.423002744,1.398369617,17.030481834,0.460296459,3.994060806,3710,1068,18.090489369,1.474943352,2.447852629,0.408521325,0.945255066,14
"212","MANDEN_P3_R1_W_00001.jpg","MANDEN",3,2,2.427216444,17.973357129,12.900789886,6.578596947,12.900280353,6.578769727,8.77875421,11.035519118,5.948043561,3.366339547,1.231793418,2.952263635,1.046799454,13.226994685,0.395778857,3.443646882,2616,1651,12.163386486,1.128161331,2.820276248,0.354575195,0.944226955,15
"213","MANDEN_P3_R1_W_00001.jpg","MANDEN",3,3,2.199327344,15.628765397,15.813380575,12.436541187,15.812681591,12.436485377,7.700915491,14.123439605,11.866557828,3.18072684,1.130550124,2.732060543,1.024966505,175.347099604,0.466031232,3.180827545,3348,2967,0.455924962,1.086192731,2.665512024,0.375162442,0.947013118,17
"214","MANDEN_P3_R1_W_00001.jpg","MANDEN",3,4,2.544595524,21.101983116,11.118863805,15.675757002,11.120707077,15.675807632,8.879573527,9.230013696,15.114780198,3.526641431,1.109457771,3.056989721,1.059826804,1.370351832,0.405550002,3.53009374,2188,3690,177.465835787,1.109457771,2.88442386,0.346689685,0.933501766,18
"215","MANDEN_P3_R1_W_00001.jpg","MANDEN",3,5,2.035679979,16.466410453,15.692964404,19.385652306,15.693237897,19.385574487,8.283942522,13.819709721,18.886092924,3.256659311,1.016651417,2.792252063,0.928250097,0.605393565,0.372773658,3.25981617,3276,4551,177.478240348,1.016651417,3.008081627,0.332437787,0.882532653,19
"216","MANDEN_P4_R1_W_00001.jpg","MANDEN",4,1,2.553368703,18.105233507,15.97762746,10.906988624,15.975930825,10.905609404,9.576405215,15.169620316,9.073930284,1.653640479,3.155416017,3.093259563,1.051011058,114.437815476,0.349879394,3.429805991,3627,2153,114.642249643,1.110763141,2.943127515,0.339774609,0.929851564,20
"217","MANDEN_P4_R1_W_00001.jpg","MANDEN",4,2,1.913602888,17.313226702,12.036397884,10.663219893,12.038080819,10.663021266,7.561448775,10.288849819,10.162295701,3.218693076,0.96602977,2.782521885,0.875635474,6.28716534,0.42058294,3.240515889,2439,2584,6.653190303,0.939631688,3.177717175,0.314691316,0.949657124,21
"218","MANDEN_P4_R1_W_00001.jpg","MANDEN",4,3,1.996992574,11.58253227,16.468166627,14.794424328,16.468407227,14.794120512,7.738890551,15.300392905,13.845020544,2.214697071,2.2104786,2.65454635,0.957847248,42.191859498,0.419014358,3.108282965,3627,3800,44.560117821,1.04277327,2.771367101,0.360832746,0.933656702,24
"219","MANDEN_P4_R1_W_00001.jpg","MANDEN",4,4,1.969000262,16.372172581,11.313453294,16.263075341,11.314953363,16.262972838,7.318576264,9.588583698,15.713803025,3.045735781,1.020869888,2.605205528,0.962307568,2.035381464,0.461957936,3.052741953,2273,3904,3.882541125,1.016735505,2.7072483,0.369378753,0.935090618,25
"220","MANDEN_P4_R1_W_00001.jpg","MANDEN",4,5,1.642292782,15.221286907,16.934139625,20.548669433,16.935011503,20.548238353,7.028722288,15.287737493,20.071483166,2.89808931,0.890097299,2.619643957,0.798212333,9.183286564,0.417741556,2.946428841,3624,4954,10.392892161,0.85239436,3.281888602,0.304702603,0.948678807,26
"221","MANDEN_P5_R1_W_00001.jpg","MANDEN",5,1,2.933533848,8.232628331,14.906452987,7.128753825,14.907013072,7.128489822,9.062042773,12.950704775,6.260210386,3.543515313,1.691606715,3.323967328,1.123684721,24.575167496,0.448899118,3.859718496,3071,1876,23.511050048,1.17235541,2.958096043,0.338055285,0.954116493,28
"222","MANDEN_P5_R1_W_00001.jpg","MANDEN",5,2,2.54461332,11.232738428,8.432037521,9.608852843,8.43281459,9.609013665,8.057810888,6.6314358,9.019090166,3.370558018,1.181171771,3.036048347,1.067144503,171.54706494,0.492490116,3.39633258,1572,2209,172.936772328,1.127732162,2.845020836,0.351491275,0.958108869,29
"223","MANDEN_P5_R1_W_00001.jpg","MANDEN",5,3,2.375609511,14.314560115,14.882048396,13.870050774,14.88272293,13.870024175,8.102218357,13.060385011,13.250216188,3.24822237,1.282415066,2.756589592,1.097268879,163.396088172,0.454754529,3.371336682,3096,3186,164.468213748,1.195825297,2.512227991,0.398053044,0.920607555,31
"224","MANDEN_P5_R1_W_00001.jpg","MANDEN",5,4,2.813876944,12.599908825,7.453409946,16.842926,7.454884788,16.843197172,9.196506981,5.500885676,16.135650086,3.636321666,1.438498478,3.300114342,1.08564099,162.142779122,0.418089399,3.786166089,1304,3875,163.82661475,1.125020132,3.039784214,0.32897072,0.943803794,32
"225","MANDEN_P5_R1_W_00001.jpg","MANDEN",5,5,2.014912637,16.653585224,14.322965783,20.509514816,14.324152218,20.509353444,7.586293009,12.684941126,19.953365989,3.020424957,1.130550124,2.643521982,0.970472902,166.485857904,0.439953583,3.120884316,3008,4747,165.118470297,1.040270433,2.723952392,0.367113611,0.924007247,33
"226","MANDEN_P6_R1_W_00001.jpg","MANDEN",6,1,2.477292965,19.251349363,17.056059879,5.783241373,17.057876242,5.783961006,9.106565597,14.962915256,5.268869793,3.72912802,1.084146947,3.29519981,0.957206709,172.828151768,0.375385932,3.739195335,3547,1368,175.794642998,1.041400535,3.442516416,0.29048518,0.909274391,34
"227","MANDEN_P6_R1_W_00001.jpg","MANDEN",6,2,1.594725426,20.465874686,8.987929388,9.707498541,8.987986709,9.70752656,6.957804806,7.331701921,9.276416873,2.936055545,0.852131063,2.62498296,0.77351644,3.657340306,0.413953254,2.944879255,1738,2334,4.436474486,0.844421834,3.393571,0.294674843,0.933056375,36
"228","MANDEN_P6_R1_W_00001.jpg","MANDEN",6,3,2.448802379,16.703576861,17.772378884,12.369301623,17.772850661,12.369234791,9.095379041,15.574593495,11.866557828,3.805060491,1.029306829,3.276148733,0.95170039,177.193284376,0.371982062,3.810444352,3692,2890,176.953873864,1.029306829,3.442416088,0.290493646,0.924114218,37
"229","MANDEN_P6_R1_W_00001.jpg","MANDEN",6,4,2.751361373,17.34902452,10.033128565,16.105130306,10.034005782,16.105026516,9.616700743,7.778859806,15.566156553,4.00754708,1.063054594,3.529688021,0.992479245,1.66038861,0.37385681,4.008934495,1844,3820,1.507435759,1.063054594,3.556435098,0.281180444,0.933375995,38
"230","MANDEN_P6_R1_W_00001.jpg","MANDEN",6,5,2.416129851,19.613098766,17.393085475,19.095182067,17.393164473,19.095135359,8.204031115,15.4733502,18.586581511,3.416961195,1.041962241,3.100634999,0.992155501,178.890608564,0.451102815,3.417127846,3668,4509,0.565865843,1.041962241,3.125150236,0.319984617,0.95851012,39
"231","SALAPI_P10_R1_W_00001.jpg","SALAPI",10,1,3.668594535,23.546433744,16.360539477,5.998883802,16.365900024,6.000439864,11.569643232,13.74799572,5.184500381,4.517982024,1.619892715,3.86554767,1.208366843,166.699795266,0.344405156,4.631967174,3260,1247,166.571243689,1.324018722,3.198985218,0.312599131,0.887022934,1
"232","SALAPI_P10_R1_W_00001.jpg","SALAPI",10,2,3.950528551,44.564622099,11.040164764,8.100880681,11.052645692,8.099552133,12.738283771,8.183832985,7.378105098,5.146534145,1.371002948,4.126669177,1.218893243,179.38423324,0.305944908,5.148651589,1940,1948,178.356719346,1.371002948,3.38558705,0.29536975,0.881746525,3
"233","SALAPI_P10_R1_W_00001.jpg","SALAPI",10,3,3.885557201,25.575850385,16.025575921,12.673182703,16.033798105,12.674418372,11.635836697,13.271308541,11.972019593,4.855459673,1.45115389,4.024464573,1.22929274,171.308567776,0.360635052,4.893311354,3146,2904,172.868857071,1.365837451,3.273804881,0.305454979,0.887218839,4
"234","SALAPI_P10_R1_W_00001.jpg","SALAPI",10,4,4.197209693,64.040464152,9.102143678,17.366016803,9.144610658,17.373079479,12.501055975,6.268647327,16.633429618,4.935610615,1.463809302,4.077455799,1.310634283,171.108341133,0.337502607,5.018251574,1486,4018,169.587454824,1.434644551,3.111055351,0.321434332,0.892124156,5
"235","SALAPI_P10_R1_W_00001.jpg","SALAPI",10,5,4.364184816,27.253387353,15.971459421,21.815660842,15.976787984,21.819777797,12.563699653,13.524416778,20.096793989,4.159412022,3.028861898,4.093377123,1.35747392,144.00249312,0.347438472,5.045714091,3208,4791,145.353320044,1.540806702,3.015437029,0.331626889,0.871913748,6
